domain,domain_length,digit_count,entropy,hyphen_count,subdomain_count,vowel_ratio,consonant_ratio,longest_digit_seq,longest_consonant_seq,unique_char_count,ttl,query_type,response_code,unique_ip_count,ip_change_frequency,domain_age,days_until_expiry,registration_period,nameserver_count,asn,country_count,query_count,unique_client_count,queries_per_client,unique_resolved_ip_count,unique_query_type_count,unique_response_code_count,response_code_diversity,nxdomain_ratio,servfail_ratio,failed_lookup_ratio,avg_query_interval,query_interval_std,burst_score,beacon_score,repeated_query_ratio,unique_domain_count,domain_reuse_ratio,unique_ttl_count,average_ttl,ttl_variance,unique_asn_count,asn_change_frequency,unique_registrar_count,average_domain_age,average_days_until_expiry,avg_response_time,dnssec_ratio,mx_ratio,aaaa_ratio,first_seen_age,last_seen_age,observation_window,query_type_entropy,response_code_entropy,threat_score,confidence,label
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,15.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,1.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,28.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,5.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,15.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.prod.usw2.name.systems,28.0,1.0,3.8213,0.0,3.0,0.3043,0.6957,1.0,4.0,17.0,51.0,1.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.prod.usw2.name.systems,28.0,1.0,3.8213,0.0,3.0,0.3043,0.6957,1.0,4.0,17.0,51.0,28.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.prod.usw2.name.systems,28.0,1.0,3.8213,0.0,3.0,0.3043,0.6957,1.0,4.0,17.0,51.0,5.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.prod.usw2.name.systems,28.0,1.0,3.8213,0.0,3.0,0.3043,0.6957,1.0,4.0,17.0,51.0,15.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
connectivity-check.ubuntu.com,29.0,0.0,3.6899,1.0,1.0,0.3462,0.6538,0.0,2.0,15.0,19.0,1.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.4455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
connectivity-check.ubuntu.com,29.0,0.0,3.6899,1.0,1.0,0.3462,0.6538,0.0,2.0,15.0,19.0,28.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.4455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.in.archive.ubuntu.com,32.0,0.0,3.7775,0.0,4.0,0.32,0.68,0.0,4.0,16.0,60.0,33.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,60.0,0.0,1.0,1.0,1.0,8112.0,653.0,1.2481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.packages.fluentbit.io,33.0,0.0,3.9424,0.0,3.0,0.2963,0.7037,0.0,5.0,18.0,0.0,33.0,0.0,0.0,0.0,4120,262,4383,2,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4120.0,262.0,2.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.security.ubuntu.com,30.0,0.0,3.6947,0.0,3.0,0.2917,0.7083,0.0,4.0,16.0,0.0,33.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,2.1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.ftp.postgresql.org,30.0,0.0,3.5614,0.0,3.0,0.125,0.875,0.0,5.0,14.0,0.0,33.0,0.0,0.0,0.0,10888,1163,12052,4,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10888.0,1163.0,1.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
in.archive.ubuntu.com,21.0,0.0,3.6538,0.0,2.0,0.4444,0.5556,0.0,3.0,14.0,33.0,1.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
in.archive.ubuntu.com,21.0,0.0,3.6538,0.0,2.0,0.4444,0.5556,0.0,3.0,14.0,33.0,28.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.in.archive.ubuntu.com,32.0,0.0,3.7775,0.0,4.0,0.32,0.68,0.0,4.0,16.0,60.0,1.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,60.0,0.0,1.0,1.0,1.0,8112.0,653.0,1.2481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.motd.ubuntu.com,27.0,0.0,3.4821,0.0,3.0,0.2381,0.7619,0.0,5.0,13.0,0.0,33.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,5.8628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.esm.ubuntu.com,26.0,0.0,3.5176,0.0,3.0,0.25,0.75,0.0,5.0,13.0,0.0,33.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,4.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
security.ubuntu.com,19.0,0.0,3.5111,0.0,1.0,0.4118,0.5882,0.0,2.0,13.0,26.0,1.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,26.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
security.ubuntu.com,19.0,0.0,3.5111,0.0,1.0,0.4118,0.5882,0.0,2.0,13.0,26.0,28.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,26.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.in.archive.ubuntu.com,32.0,0.0,3.7775,0.0,4.0,0.32,0.68,0.0,4.0,16.0,60.0,28.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,60.0,0.0,1.0,1.0,1.0,8112.0,653.0,1.2481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
packages.fluentbit.io,21.0,0.0,3.9161,0.0,1.0,0.4211,0.5789,0.0,3.0,16.0,267.0,1.0,0.0,1.0,0.0,4120,262,4383,2,AS13335,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,267.0,0.0,1.0,1.0,1.0,4120.0,262.0,0.0726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
packages.fluentbit.io,21.0,0.0,3.9161,0.0,1.0,0.4211,0.5789,0.0,3.0,16.0,267.0,28.0,0.0,1.0,0.0,4120,262,4383,2,AS13335,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,267.0,0.0,1.0,1.0,1.0,4120.0,262.0,0.0726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.in.archive.ubuntu.com,32.0,0.0,3.7775,0.0,4.0,0.32,0.68,0.0,4.0,16.0,60.0,5.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,60.0,0.0,1.0,1.0,1.0,8112.0,653.0,1.2481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
ftp.postgresql.org,18.0,0.0,3.3921,0.0,1.0,0.1875,0.8125,0.0,4.0,11.0,26.0,1.0,0.0,1.0,0.0,10888,1163,12052,4,AS54113,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,26.0,0.0,1.0,1.0,1.0,10888.0,1163.0,0.2513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
ftp.postgresql.org,18.0,0.0,3.3921,0.0,1.0,0.1875,0.8125,0.0,4.0,11.0,26.0,28.0,0.0,1.0,0.0,10888,1163,12052,4,AS54113,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,26.0,0.0,1.0,1.0,1.0,10888.0,1163.0,0.2513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
motd.ubuntu.com,15.0,0.0,3.0566,0.0,1.0,0.3846,0.6154,0.0,2.0,9.0,566.0,1.0,0.0,1.0,0.0,8112,653,8766,3,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,566.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
motd.ubuntu.com,15.0,0.0,3.0566,0.0,1.0,0.3846,0.6154,0.0,2.0,9.0,566.0,28.0,0.0,1.0,0.0,8112,653,8766,3,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,566.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
esm.ubuntu.com,14.0,0.0,3.182,0.0,1.0,0.4167,0.5833,0.0,2.0,10.0,25.0,1.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
esm.ubuntu.com,14.0,0.0,3.182,0.0,1.0,0.4167,0.5833,0.0,2.0,10.0,25.0,28.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.in.archive.ubuntu.com,32.0,0.0,3.7775,0.0,4.0,0.32,0.68,0.0,4.0,16.0,60.0,15.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,60.0,0.0,1.0,1.0,1.0,8112.0,653.0,1.2481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.nic.io,12.0,0.0,2.8554,0.0,1.0,0.5,0.5,0.0,2.0,8.0,55.0,1.0,0.0,1.0,0.0,8369,259,8629,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,1.0,8369.0,259.0,0.0924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.namecheap.com,19.0,0.0,3.5111,0.0,1.0,0.4118,0.5882,0.0,2.0,12.0,15.0,1.0,0.0,1.0,0.0,9499,361,9861,6,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,1.0,9499.0,361.0,0.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.packages.fluentbit.io,33.0,0.0,3.9424,0.0,3.0,0.2963,0.7037,0.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,4120,262,4383,2,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4120.0,262.0,2.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.packages.fluentbit.io,33.0,0.0,3.9424,0.0,3.0,0.2963,0.7037,0.0,5.0,18.0,0.0,28.0,0.0,0.0,0.0,4120,262,4383,2,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4120.0,262.0,2.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.packages.fluentbit.io,33.0,0.0,3.9424,0.0,3.0,0.2963,0.7037,0.0,5.0,18.0,0.0,5.0,0.0,0.0,0.0,4120,262,4383,2,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4120.0,262.0,2.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.packages.fluentbit.io,33.0,0.0,3.9424,0.0,3.0,0.2963,0.7037,0.0,5.0,18.0,0.0,15.0,0.0,0.0,0.0,4120,262,4383,2,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4120.0,262.0,2.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.security.ubuntu.com,30.0,0.0,3.6947,0.0,3.0,0.2917,0.7083,0.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,2.1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.security.ubuntu.com,30.0,0.0,3.6947,0.0,3.0,0.2917,0.7083,0.0,4.0,16.0,0.0,28.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,2.1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.security.ubuntu.com,30.0,0.0,3.6947,0.0,3.0,0.2917,0.7083,0.0,4.0,16.0,0.0,5.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,2.1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_http._tcp.security.ubuntu.com,30.0,0.0,3.6947,0.0,3.0,0.2917,0.7083,0.0,4.0,16.0,0.0,15.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,2.1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.publicinterestregistry.org,32.0,0.0,3.8667,0.0,1.0,0.3333,0.6667,0.0,4.0,17.0,1.0,1.0,0.0,1.0,0.0,8838,1023,9862,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8838.0,1023.0,0.2747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.ftp.postgresql.org,30.0,0.0,3.5614,0.0,3.0,0.125,0.875,0.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,10888,1163,12052,4,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10888.0,1163.0,1.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.ftp.postgresql.org,30.0,0.0,3.5614,0.0,3.0,0.125,0.875,0.0,5.0,14.0,0.0,28.0,0.0,0.0,0.0,10888,1163,12052,4,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10888.0,1163.0,1.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.ftp.postgresql.org,30.0,0.0,3.5614,0.0,3.0,0.125,0.875,0.0,5.0,14.0,0.0,5.0,0.0,0.0,0.0,10888,1163,12052,4,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10888.0,1163.0,1.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.ftp.postgresql.org,30.0,0.0,3.5614,0.0,3.0,0.125,0.875,0.0,5.0,14.0,0.0,15.0,0.0,0.0,0.0,10888,1163,12052,4,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10888.0,1163.0,1.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
in.archive.ubuntu.com,21.0,0.0,3.6538,0.0,2.0,0.4444,0.5556,0.0,3.0,14.0,33.0,1.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
in.archive.ubuntu.com,21.0,0.0,3.6538,0.0,2.0,0.4444,0.5556,0.0,3.0,14.0,33.0,28.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
in.archive.ubuntu.com,21.0,0.0,3.6538,0.0,2.0,0.4444,0.5556,0.0,3.0,14.0,33.0,5.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
in.archive.ubuntu.com,21.0,0.0,3.6538,0.0,2.0,0.4444,0.5556,0.0,3.0,14.0,33.0,15.0,0.0,1.0,0.0,8112,653,8766,3,AS41231,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,8112.0,653.0,0.3584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
_https._tcp.motd.ubuntu.com,27.0,0.0,3.4821,0.0,3.0,0.2381,0.7619,0.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,8112,653,8766,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8112.0,653.0,5.8628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
